('101.248.64.74', '80')
('101.248.64.74', '80')
('101.248.64.74', '80')
('101.248.64.74', '80')
('101.248.64.74', '80')
('101.248.64.74', '80')
('101.248.64.74', '80')
('101.248.64.74', '80')
('101.248.64.74', '80')
('101.248.64.74', '80')
('101.248.64.74', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '80')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('39.137.77.67', '8080')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('47.105.133.28', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '80')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('39.137.69.8', '8080')
('209.97.163.112', '8080')
('209.97.163.112', '8080')
('209.97.163.112', '8080')
('209.97.163.112', '8080')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
('218.207.212.86', '80')
